# Coinbase — every documented endpoint, enumerated 2026-08-31
#
# Method and path read from each page's own `pageMetadata.openapi` field.
# derivatives-api and Deribit publish specs instead; those are listed from the spec.
# page<TAB>METHOD path

deribit/adv-starbase-openapi.json	GET /private/get_account_summary
deribit/adv-starbase-openapi.json	GET /private/get_block_rfq_makers
deribit/adv-starbase-openapi.json	GET /private/get_block_rfq_quotes
deribit/adv-starbase-openapi.json	GET /private/get_block_rfq_user_info
deribit/adv-starbase-openapi.json	GET /private/get_block_rfqs
deribit/adv-starbase-openapi.json	GET /private/get_block_trade
deribit/adv-starbase-openapi.json	GET /private/get_block_trade_requests
deribit/adv-starbase-openapi.json	GET /private/get_block_trades
deribit/adv-starbase-openapi.json	GET /private/get_broker_trade_requests
deribit/adv-starbase-openapi.json	GET /private/get_broker_trades
deribit/adv-starbase-openapi.json	GET /private/get_cancel_on_disconnect
deribit/adv-starbase-openapi.json	GET /private/get_leg_prices
deribit/adv-starbase-openapi.json	GET /private/get_margins
deribit/adv-starbase-openapi.json	GET /private/get_open_orders
deribit/adv-starbase-openapi.json	GET /private/get_open_orders_by_currency
deribit/adv-starbase-openapi.json	GET /private/get_open_orders_by_instrument
deribit/adv-starbase-openapi.json	GET /private/get_open_orders_by_label
deribit/adv-starbase-openapi.json	GET /private/get_order_history_by_currency
deribit/adv-starbase-openapi.json	GET /private/get_order_history_by_instrument
deribit/adv-starbase-openapi.json	GET /private/get_order_margin_by_ids
deribit/adv-starbase-openapi.json	GET /private/get_order_state
deribit/adv-starbase-openapi.json	GET /private/get_order_state_by_label
deribit/adv-starbase-openapi.json	GET /private/get_position
deribit/adv-starbase-openapi.json	GET /private/get_positions
deribit/adv-starbase-openapi.json	GET /private/get_settlement_history_by_currency
deribit/adv-starbase-openapi.json	GET /private/get_settlement_history_by_instrument
deribit/adv-starbase-openapi.json	GET /private/get_transaction_log
deribit/adv-starbase-openapi.json	GET /private/get_trigger_order_history
deribit/adv-starbase-openapi.json	GET /private/get_user_trades_by_currency
deribit/adv-starbase-openapi.json	GET /private/get_user_trades_by_currency_and_time
deribit/adv-starbase-openapi.json	GET /private/get_user_trades_by_instrument
deribit/adv-starbase-openapi.json	GET /private/get_user_trades_by_instrument_and_time
deribit/adv-starbase-openapi.json	GET /private/get_user_trades_by_order
deribit/adv-starbase-openapi.json	GET /private/invalidate_block_trade_signature
deribit/adv-starbase-openapi.json	GET /private/logout
deribit/adv-starbase-openapi.json	GET /private/pme/simulate
deribit/adv-starbase-openapi.json	GET /private/reject_block_trade
deribit/adv-starbase-openapi.json	GET /private/sell
deribit/adv-starbase-openapi.json	GET /private/simulate_block_trade
deribit/adv-starbase-openapi.json	GET /private/simulate_portfolio
deribit/adv-starbase-openapi.json	GET /private/subscribe
deribit/adv-starbase-openapi.json	GET /private/unsubscribe
deribit/adv-starbase-openapi.json	GET /private/unsubscribe_all
deribit/adv-starbase-openapi.json	GET /private/verify_block_trade
deribit/adv-starbase-openapi.json	POST /public/auth
deribit/adv-starbase-openapi.json	GET /public/disable_heartbeat
deribit/adv-starbase-openapi.json	GET /public/get_announcements
deribit/adv-starbase-openapi.json	GET /public/get_block_rfq_trades
deribit/adv-starbase-openapi.json	GET /public/get_book_summary_by_currency
deribit/adv-starbase-openapi.json	GET /public/get_book_summary_by_instrument
deribit/adv-starbase-openapi.json	GET /public/get_combo_details
deribit/adv-starbase-openapi.json	GET /public/get_combo_ids
deribit/adv-starbase-openapi.json	GET /public/get_combos
deribit/adv-starbase-openapi.json	GET /public/get_contract_size
deribit/adv-starbase-openapi.json	GET /public/get_currencies
deribit/adv-starbase-openapi.json	GET /public/get_delivery_prices
deribit/adv-starbase-openapi.json	GET /public/get_expirations
deribit/adv-starbase-openapi.json	GET /public/get_funding_chart_data
deribit/adv-starbase-openapi.json	GET /public/get_funding_rate_history
deribit/adv-starbase-openapi.json	GET /public/get_funding_rate_value
deribit/adv-starbase-openapi.json	GET /public/get_historical_volatility
deribit/adv-starbase-openapi.json	GET /public/get_index_chart_data
deribit/adv-starbase-openapi.json	GET /public/get_index_price
deribit/adv-starbase-openapi.json	GET /public/get_index_price_names
deribit/adv-starbase-openapi.json	GET /public/get_instrument
deribit/adv-starbase-openapi.json	GET /public/get_instruments
deribit/adv-starbase-openapi.json	GET /public/get_last_settlements_by_currency
deribit/adv-starbase-openapi.json	GET /public/get_last_settlements_by_instrument
deribit/adv-starbase-openapi.json	GET /public/get_last_trades_by_currency
deribit/adv-starbase-openapi.json	GET /public/get_last_trades_by_currency_and_time
deribit/adv-starbase-openapi.json	GET /public/get_last_trades_by_instrument
deribit/adv-starbase-openapi.json	GET /public/get_last_trades_by_instrument_and_time
deribit/adv-starbase-openapi.json	GET /public/get_mark_price_history
deribit/adv-starbase-openapi.json	GET /public/get_order_book
deribit/adv-starbase-openapi.json	GET /public/get_order_book_by_instrument_id
deribit/adv-starbase-openapi.json	GET /public/get_supported_index_names
deribit/adv-starbase-openapi.json	GET /public/get_time
deribit/adv-starbase-openapi.json	GET /public/get_trade_volumes
deribit/adv-starbase-openapi.json	GET /public/get_tradingview_chart_data
deribit/adv-starbase-openapi.json	GET /public/get_volatility_index_data
deribit/adv-starbase-openapi.json	GET /public/hello
deribit/adv-starbase-openapi.json	GET /public/set_heartbeat
deribit/adv-starbase-openapi.json	GET /public/status
deribit/adv-starbase-openapi.json	GET /public/subscribe
deribit/adv-starbase-openapi.json	GET /public/test
deribit/adv-starbase-openapi.json	GET /public/ticker
deribit/adv-starbase-openapi.json	GET /public/unsubscribe
deribit/adv-starbase-openapi.json	GET /public/unsubscribe_all
